env,algorithm,run,trial,mc_mean,mc_stddev,cvar_regret,optimal_action_hit,catastrophic_count
risky_shortcut_gridworld,UCT,2,4000,-101.425,3.7556490114875496,0,1,200
risky_shortcut_gridworld,UCT,2,5000,-101.425,3.5802887225311033,0,1,200
risky_shortcut_gridworld,UCT,2,6000,-101.27,9.9802367521086754,0,1,199
risky_shortcut_gridworld,UCT,2,7000,-101.04000000000001,10.355412732688269,0,1,199
risky_shortcut_gridworld,UCT,2,8000,-100.67,8.9364647378059914,0,1,199
risky_shortcut_gridworld,UCT,2,9000,-100.66,1.6937366142918946,0,1,200
risky_shortcut_gridworld,UCT,2,10000,-100.7,2.2214124711170085,0,1,200
risky_shortcut_gridworld,UCT,2,11000,-100.855,2.677652725915558,0,1,200
risky_shortcut_gridworld,UCT,2,12000,-101.23,3.677597533457198,0,1,200
risky_shortcut_gridworld,UCT,2,13000,-101.425,4.1642622878500379,0,1,200
risky_shortcut_gridworld,UCT,2,14000,-101.33,3.4816244114943804,0,1,200
risky_shortcut_gridworld,UCT,2,15000,-100.56999999999999,9.7941167860144649,0,1,199
risky_shortcut_gridworld,UCT,2,16000,-101.19499999999999,3.201283505158826,0,1,200
risky_shortcut_gridworld,UCT,2,17000,-101.11,3.8052991350927599,0,1,200
risky_shortcut_gridworld,UCT,2,18000,-100.20999999999999,9.9529496145690697,0,1,199
risky_shortcut_gridworld,UCT,2,19000,-101.045,3.4089705780499227,0,1,200
risky_shortcut_gridworld,UCT,2,20000,-100.98,2.936445737254342,0,1,200
risky_shortcut_gridworld,UCT,2,21000,-101.065,3.8333074793389206,0,1,200
risky_shortcut_gridworld,UCT,2,22000,-101.015,2.8381420421212651,0,1,200
risky_shortcut_gridworld,UCT,2,23000,-101.02,2.9535091129708766,0,1,200
risky_shortcut_gridworld,UCT,2,24000,-100.20999999999999,10.514211488080319,0,1,199
risky_shortcut_gridworld,UCT,2,25000,-101.095,3.0318203563810964,0,1,200
risky_shortcut_gridworld,UCT,2,26000,-101.02,3.3112568777660227,0,1,200
risky_shortcut_gridworld,UCT,2,27000,-100.54000000000001,4.8638136700623482,0,1,199
risky_shortcut_gridworld,UCT,2,28000,-100.955,2.5168727105688165,0,1,200
risky_shortcut_gridworld,UCT,2,29000,-99.545000000000002,13.657253673028395,0,1,198
risky_shortcut_gridworld,UCT,2,30000,-100.40000000000001,9.1035362282629748,0,1,199
risky_shortcut_gridworld,CATSO,0,1000,-103.54000000000001,22.667985970079002,1.542367862147259,0,195
risky_shortcut_gridworld,CATSO,0,2000,-104.505,21.303029605005932,1.542367862147259,0,196
risky_shortcut_gridworld,CATSO,0,3000,-103.66500000000001,24.985478697208173,1.542367862147259,0,194
